@RELATION gradientboosting_classifier
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {false,true}

@DATA
0.053314,0.005939,3.063093,0.138519,0.212661,0.223839,0.015475,0.033417,-32.862366,2.768876,-0.002075,0.101466,-0.225815,0.250031,0.156697,0.233489,0.065713,0.124325,0.045698,0.103865,0.042750,0.012249,0.013788,0.021031,0.014113,0.079043,0.013313,0.038533,0.002364,0.005140,0.014570,0.013731,0.002961,0.033927,0.068283,0.009821,0.259265,0.069533,0.050113,0.351469,0.012598,0.034438,3.272353,0.904513,0.577009,0.568900,0.439251,0.324614,0.248120,0.274536,0.231055,0.214373,0.191757,0.168480,0.178315,0.021191,0.018501,0.019945,0.019473,0.057423,0.020750,0.028724,0.004059,0.006297,0.016561,0.013897,0.002863,0.013567,false
0.024198,0.005970,3.033943,0.105092,0.194147,0.083738,0.019394,0.020972,-32.458133,2.917408,0.118720,0.141369,-0.237767,0.213030,0.139746,0.275425,0.099018,0.189272,0.065201,0.116069,0.010407,0.009291,0.007456,0.019097,0.012365,0.079788,0.005462,0.040043,0.001781,0.009011,0.019761,0.015769,0.004877,0.035046,0.021014,0.009859,0.401295,0.043975,0.046612,0.140523,0.018282,0.018140,2.915640,0.686162,0.674802,0.555373,0.492738,0.440341,0.333982,0.246790,0.282135,0.258761,0.184323,0.185381,0.196942,0.015334,0.013287,0.025466,0.015415,0.056046,0.007548,0.044463,0.004478,0.014068,0.025670,0.019184,0.007800,0.015189,false
0.074135,0.005978,2.972807,0.143692,0.182248,0.383181,0.018705,0.087750,-33.051274,2.369955,0.392314,0.261939,0.078345,0.185568,0.068019,0.112036,-0.028727,-0.042122,-0.008022,-0.020888,-0.046041,0.016574,0.002679,0.028712,0.017705,0.080618,0.004486,0.029778,0.003328,0.002755,0.006801,0.020828,0.002115,0.036333,0.076848,0.009873,0.469046,0.073989,0.052219,0.435758,0.020859,0.090455,3.608518,0.871949,0.730054,0.511721,0.405074,0.381993,0.246758,0.236950,0.282559,0.244826,0.231792,0.250582,0.240813,0.025852,0.004739,0.043912,0.030714,0.058800,0.007660,0.037534,0.009624,0.004555,0.008073,0.022823,0.004266,0.017909,false
0.049903,0.005962,3.069627,0.126042,0.193566,0.294424,0.012248,0.052375,-32.364135,2.343578,0.172065,0.026851,-0.009854,0.356179,0.170561,0.128042,-0.060947,0.106359,-0.009000,0.147505,0.051414,0.012100,0.004207,0.028150,0.015512,0.077753,0.011079,0.024874,0.004992,0.007751,0.008062,0.013560,0.003232,0.029804,0.041833,0.009842,0.262464,0.057469,0.056545,0.346976,0.012253,0.051243,3.205610,0.630690,0.543991,0.560373,0.440972,0.418307,0.283204,0.335626,0.311225,0.282941,0.209053,0.165213,0.155298,0.012334,0.006629,0.030382,0.014933,0.056052,0.014151,0.018266,0.010948,0.013098,0.007628,0.014835,0.003598,0.013645,false
0.080179,0.006025,2.929575,0.160459,0.221796,0.344548,0.012695,0.045361,-33.320840,1.934365,-0.099869,0.188113,-0.143268,0.078920,0.078632,0.139295,0.041565,0.084635,0.010605,0.047075,-0.020168,0.012438,0.006045,0.025225,0.016671,0.070014,0.005530,0.040541,0.002070,0.005607,0.008161,0.013606,0.005208,0.030604,0.072839,0.009845,0.459801,0.075564,0.060396,0.376574,0.010215,0.031699,3.745986,1.080472,0.633212,0.538987,0.438217,0.307302,0.310872,0.265727,0.273921,0.191523,0.184994,0.184771,0.156056,0.015227,0.006056,0.033975,0.015464,0.050244,0.005502,0.044118,0.002034,0.004347,0.006642,0.012233,0.006644,0.013603,false
0.040427,0.006222,2.877142,0.113405,0.185505,0.173523,0.015923,0.041542,-31.733616,2.383836,0.436069,0.109047,-0.551666,0.196362,0.096392,0.282435,0.106142,0.022526,0.104786,0.063002,-0.000666,0.015262,0.009257,0.023734,0.010568,0.080030,0.008897,0.027041,0.001548,0.007440,0.010015,0.017871,0.007548,0.031392,0.040766,0.010210,0.477823,0.057776,0.057690,0.291186,0.014289,0.039269,3.055359,0.737379,0.779014,0.635142,0.761151,0.366620,0.450486,0.330239,0.323172,0.225622,0.192607,0.207774,0.187100,0.019148,0.015028,0.019562,0.011982,0.061133,0.009083,0.027144,0.003399,0.014756,0.008747,0.019323,0.011591,0.013857,false
0.040364,0.006088,2.888804,0.106810,0.175995,0.214354,0.017243,0.053250,-30.893426,1.663370,-0.029788,0.123058,-0.324833,0.213409,0.021454,0.124340,-0.007421,0.093395,0.015830,0.044698,0.061561,0.007640,0.013421,0.013361,0.007687,0.078804,0.019112,0.027827,0.001640,0.005347,0.007763,0.010780,0.003623,0.031357,0.028884,0.009920,0.516295,0.040938,0.058568,0.150681,0.016883,0.026384,3.635334,0.835988,0.825189,0.570731,0.629445,0.432955,0.308726,0.319337,0.308898,0.277792,0.212177,0.243264,0.221443,0.008728,0.019142,0.013252,0.011650,0.060215,0.022759,0.027033,0.002060,0.007572,0.009669,0.013070,0.004493,0.014566,false
0.032520,0.005962,2.951792,0.103051,0.177319,0.186994,0.014684,0.040556,-31.916186,2.583707,0.399107,0.117599,-0.008468,0.310162,0.260169,0.312903,-0.119458,0.137939,0.019943,0.118318,0.017625,0.015548,0.008924,0.044026,0.008216,0.086606,0.007460,0.024732,0.003157,0.012319,0.004393,0.009387,0.002084,0.034833,0.028026,0.009865,0.351977,0.040139,0.041531,0.263713,0.011328,0.045315,2.778507,0.603364,0.790583,0.570894,0.439037,0.424342,0.357189,0.294413,0.314867,0.229955,0.207947,0.196921,0.169899,0.021955,0.013936,0.037447,0.009550,0.055799,0.009641,0.031561,0.006765,0.025799,0.003939,0.009739,0.002538,0.014584,false
0.059337,0.006099,2.981329,0.134034,0.193063,0.432349,0.017051,0.078458,-32.866686,2.803989,0.084089,0.041340,-0.092877,0.086215,0.326763,0.238331,0.163395,0.071792,0.072640,0.080708,0.029946,0.012394,0.014757,0.017409,0.013775,0.077721,0.011807,0.026986,0.000883,0.002525,0.008136,0.011416,0.008116,0.030875,0.052717,0.010081,0.391677,0.053471,0.045278,0.475693,0.015858,0.081808,3.134113,0.908461,0.623285,0.557592,0.399287,0.356136,0.301355,0.271891,0.251150,0.168542,0.181525,0.180872,0.123168,0.013854,0.026918,0.018159,0.019466,0.054772,0.023393,0.021343,0.001035,0.002175,0.007032,0.012811,0.015750,0.014536,false
0.046867,0.006049,2.966596,0.143656,0.215107,0.224740,0.012640,0.044694,-33.081625,2.579689,0.312097,0.236318,-0.097700,0.324753,0.133848,0.188398,-0.010610,0.142275,0.054333,0.072769,0.074304,0.016843,0.004002,0.043025,0.016928,0.078016,0.008893,0.041458,0.001969,0.009024,0.008362,0.014600,0.003726,0.035787,0.042210,0.009992,0.347444,0.067802,0.061460,0.259114,0.012938,0.049973,3.668154,0.446270,0.501095,0.469782,0.424509,0.343199,0.332537,0.305132,0.264607,0.223184,0.185079,0.171039,0.159979,0.015886,0.006878,0.043269,0.017991,0.056243,0.012862,0.043040,0.004110,0.012841,0.007555,0.013728,0.004462,0.013267,false
0.102237,0.006057,3.014065,0.200467,0.257910,0.389545,0.008423,0.041319,-34.566210,2.396406,0.149047,0.283640,-0.113444,0.169493,0.035415,0.159398,0.069788,0.081338,0.065268,0.105229,0.019256,0.013643,0.003516,0.021470,0.025614,0.074685,0.007184,0.044026,0.001682,0.005112,0.011491,0.020992,0.005099,0.030199,0.115146,0.009856,0.376324,0.079109,0.039203,0.568181,0.008714,0.054324,3.118127,1.020745,0.487205,0.487418,0.344273,0.344368,0.263469,0.256287,0.215866,0.150169,0.147225,0.148839,0.123169,0.010915,0.003539,0.015077,0.022114,0.053865,0.007390,0.031170,0.001894,0.004758,0.009109,0.016480,0.008231,0.014764,false
0.073253,0.006030,2.824161,0.130949,0.180957,0.415318,0.012438,0.073583,-31.486144,1.367184,0.207965,-0.122769,-0.324243,0.044561,0.015110,0.063802,0.039755,0.157682,-0.011419,0.059471,-0.022682,0.014636,0.005495,0.012371,0.010800,0.066521,0.007071,0.021677,0.002180,0.005381,0.010980,0.015762,0.008826,0.024697,0.064072,0.009827,0.476939,0.057144,0.054102,0.365950,0.011590,0.040464,2.977246,0.935550,0.834786,0.557472,0.598854,0.352048,0.310575,0.365556,0.298236,0.282303,0.251534,0.187317,0.186468,0.013863,0.006035,0.010912,0.013765,0.050917,0.010547,0.021021,0.002184,0.005458,0.014276,0.014173,0.009662,0.013429,false
0.058156,0.005986,3.005769,0.172903,0.232242,0.344174,0.013133,0.042194,-33.269960,2.485698,0.486098,0.416844,0.125391,0.070637,0.082359,0.106571,0.046088,0.037916,0.071158,0.038763,0.057896,0.011186,0.002326,0.036065,0.017544,0.086881,0.008893,0.045870,0.001180,0.007210,0.012987,0.021933,0.003557,0.035228,0.027429,0.009922,0.362608,0.054974,0.047808,0.206793,0.015355,0.029066,3.203380,0.356799,0.265614,0.321753,0.254959,0.240786,0.175563,0.221525,0.190124,0.174724,0.156619,0.153654,0.133135,0.009891,0.002245,0.041600,0.015775,0.059275,0.007983,0.038578,0.001147,0.008039,0.010619,0.016438,0.003076,0.011986,false
0.062637,0.005941,3.000962,0.129998,0.201157,0.264878,0.012527,0.047889,-32.725580,2.209919,0.109086,0.253503,-0.091272,0.215637,0.006262,0.153638,0.016103,0.202247,0.014678,0.027985,0.089982,0.009412,0.003757,0.019125,0.014972,0.086132,0.005160,0.031750,0.005368,0.005093,0.012637,0.016020,0.006358,0.031094,0.061630,0.009869,0.389759,0.058831,0.054823,0.289207,0.011141,0.030862,3.305292,0.932865,0.535008,0.493419,0.400924,0.394178,0.350820,0.317290,0.241646,0.263742,0.207587,0.235040,0.239867,0.009131,0.005278,0.016973,0.019109,0.047101,0.006625,0.028016,0.010440,0.004974,0.012911,0.018757,0.012064,0.012907,false
0.037891,0.005929,2.913915,0.109128,0.180115,0.176661,0.017761,0.041042,-31.951888,2.696224,0.246313,0.225630,-0.086393,0.355896,0.241778,0.238966,-0.040329,0.155058,0.018157,0.150055,0.050726,0.018529,0.003726,0.032505,0.011424,0.083631,0.011865,0.029033,0.003080,0.005403,0.006397,0.016281,0.005258,0.033506,0.031452,0.009820,0.407643,0.049871,0.052880,0.226451,0.017134,0.046634,3.203995,0.555621,0.561550,0.429975,0.462089,0.405660,0.293031,0.266467,0.265966,0.228933,0.188522,0.197509,0.196746,0.026439,0.005015,0.029192,0.016920,0.057856,0.013365,0.034550,0.004269,0.008961,0.007730,0.021822,0.008181,0.013210,false
0.040649,0.006017,2.727715,0.099495,0.158561,0.260505,0.014451,0.060153,-30.546692,1.285432,0.034284,-0.110657,-0.493465,0.441414,-0.107059,0.247452,-0.080434,0.034005,0.006628,0.080150,-0.043527,0.008649,0.006620,0.017686,0.009701,0.069640,0.008685,0.021569,0.006744,0.006316,0.008419,0.010457,0.005757,0.026071,0.022151,0.009829,0.556019,0.038070,0.051315,0.273138,0.009752,0.030540,2.968920,0.888788,1.088480,0.628672,0.607386,0.540305,0.409481,0.396375,0.261510,0.274329,0.203020,0.206352,0.205678,0.009667,0.008470,0.024881,0.013035,0.053603,0.009425,0.022023,0.014190,0.007776,0.011129,0.011164,0.008200,0.013133,false
0.074524,0.006007,2.881153,0.149645,0.202746,0.369234,0.010127,0.058556,-32.395046,1.910890,0.536428,0.270614,-0.360446,0.039516,0.218681,0.215471,0.076028,0.099643,-0.016239,0.181845,-0.070879,0.012057,0.004647,0.017200,0.014824,0.073657,0.006556,0.029915,0.002203,0.004302,0.014458,0.021264,0.005032,0.028098,0.077275,0.009796,0.437168,0.069522,0.059350,0.437159,0.009132,0.050536,3.408741,1.074551,0.711394,0.479488,0.632407,0.361772,0.275690,0.297779,0.254145,0.168672,0.180881,0.220175,0.202314,0.011836,0.005380,0.015943,0.013805,0.053287,0.006844,0.029098,0.003501,0.003849,0.013763,0.021750,0.006293,0.014618,false
0.044074,0.005973,2.922815,0.118860,0.192533,0.202134,0.015144,0.037750,-32.092952,2.378889,-0.095584,0.216727,0.153990,0.104656,0.003329,0.118381,0.006847,-0.098498,-0.021208,-0.062416,-0.076829,0.022728,0.005155,0.030989,0.018751,0.073859,0.007243,0.029261,0.001803,0.008213,0.011191,0.015067,0.007520,0.035006,0.051185,0.009841,0.510052,0.062570,0.057578,0.233108,0.014289,0.025390,3.442755,0.617808,0.745335,0.582837,0.417123,0.322782,0.262003,0.275041,0.253142,0.250842,0.306073,0.280737,0.329323,0.027737,0.007280,0.043549,0.019889,0.054049,0.007146,0.041793,0.002219,0.010732,0.013818,0.015774,0.011998,0.014727,false
0.041823,0.005995,2.914492,0.127373,0.195460,0.254682,0.012004,0.050819,-32.185806,2.212026,0.454604,0.417125,-0.301855,0.083522,0.283230,0.173992,0.139542,0.025356,-0.029062,0.113183,-0.041387,0.018232,0.004266,0.028190,0.021861,0.080317,0.005488,0.028844,0.001171,0.004027,0.008717,0.016307,0.007061,0.032464,0.034673,0.009878,0.413655,0.053346,0.054771,0.326901,0.012507,0.051832,3.506679,0.888978,0.587956,0.479576,0.527760,0.422158,0.360406,0.260621,0.257964,0.256542,0.204928,0.158346,0.163486,0.019629,0.006146,0.024393,0.025755,0.059621,0.006691,0.025853,0.001492,0.004801,0.009204,0.017402,0.009515,0.015209,false
0.040691,0.006113,2.906503,0.116787,0.178092,0.310670,0.011153,0.051403,-30.642682,1.495866,0.195410,-0.211276,-0.223650,0.084873,-0.061375,0.135885,-0.036960,0.187658,-0.018372,0.076749,-0.080382,0.010628,0.006285,0.014678,0.011480,0.068668,0.007809,0.024190,0.005985,0.010884,0.011524,0.017444,0.005287,0.027286,0.018807,0.009927,0.385124,0.046196,0.058229,0.206002,0.008375,0.030884,3.090927,0.849885,1.058104,0.519624,0.517554,0.378714,0.367297,0.411709,0.339917,0.310418,0.266885,0.193003,0.167411,0.011478,0.009765,0.012647,0.014185,0.052138,0.007534,0.020160,0.011565,0.016338,0.011647,0.018827,0.005932,0.012300,false
0.035188,0.005998,2.948492,0.097996,0.171867,0.163183,0.015992,0.032347,-31.430966,2.695803,-0.020638,-0.042370,0.258193,0.326279,0.215101,0.181440,-0.090132,0.176680,0.005204,0.082361,0.067729,0.018935,0.003573,0.026308,0.013057,0.079212,0.008656,0.024866,0.007408,0.008492,0.007725,0.013849,0.004951,0.032956,0.037167,0.009865,0.397135,0.037530,0.041821,0.212225,0.017778,0.034445,2.825553,0.562186,0.698356,0.553176,0.451841,0.367908,0.348852,0.370722,0.313879,0.300247,0.282913,0.229526,0.153842,0.033950,0.004367,0.024472,0.019869,0.057678,0.010526,0.027468,0.015187,0.012284,0.008985,0.013829,0.009007,0.011987,false
0.060094,0.005981,2.868026,0.129295,0.198751,0.278527,0.019472,0.045014,-32.691318,2.449492,0.118591,0.116147,-0.023221,0.201191,0.000198,0.075269,-0.061424,-0.052684,-0.008764,0.078514,0.081276,0.009485,0.005365,0.021496,0.014030,0.087496,0.015459,0.031791,0.002904,0.008330,0.010071,0.013638,0.003960,0.034083,0.073033,0.009884,0.472249,0.071745,0.057523,0.416672,0.019590,0.055950,3.727621,0.788720,0.621656,0.620115,0.456232,0.428805,0.349246,0.321787,0.326018,0.305335,0.336138,0.271181,0.235638,0.013235,0.009665,0.028998,0.016681,0.062411,0.025122,0.033326,0.006953,0.015844,0.010162,0.015198,0.006533,0.013758,false
0.047207,0.005961,2.997292,0.129446,0.194676,0.235928,0.016643,0.048486,-32.820258,2.461890,0.252125,0.261837,0.009990,0.447350,0.181080,0.143730,-0.005935,0.147665,0.020796,0.150869,0.078735,0.007639,0.001778,0.032956,0.017074,0.088867,0.008077,0.043828,0.007660,0.005986,0.008741,0.009239,0.002337,0.036812,0.050519,0.009874,0.336526,0.073503,0.064800,0.325779,0.018822,0.062619,3.737123,0.634683,0.565088,0.431265,0.417764,0.414716,0.243690,0.237881,0.226688,0.211872,0.209768,0.172889,0.180264,0.009238,0.002530,0.042416,0.018592,0.059516,0.014655,0.055207,0.016554,0.008741,0.009128,0.010011,0.002782,0.015907,false
0.059101,0.006014,2.860068,0.134817,0.190883,0.431080,0.013473,0.062722,-32.343375,2.254899,0.411304,-0.227873,0.139553,0.097075,-0.012037,0.050815,-0.055605,-0.065912,-0.022566,0.045347,-0.031202,0.009716,0.003106,0.016622,0.016975,0.080731,0.008469,0.024658,0.003047,0.004097,0.012831,0.027086,0.003434,0.030772,0.060506,0.009915,0.532103,0.058972,0.052376,0.427699,0.013259,0.061474,3.072323,0.848343,0.588934,0.783887,0.460120,0.299622,0.324671,0.306178,0.286844,0.254085,0.222150,0.271125,0.242244,0.008210,0.003504,0.017483,0.026906,0.065056,0.009015,0.022130,0.006203,0.004062,0.010287,0.028459,0.004365,0.017737,false
0.043622,0.006100,3.030651,0.120222,0.189783,0.313812,0.012118,0.057361,-32.112673,2.160007,0.139317,0.032998,0.026304,0.115946,0.006973,0.030324,-0.017139,0.052738,-0.039231,0.058873,-0.031050,0.017950,0.003390,0.023220,0.013168,0.071574,0.007640,0.022988,0.004843,0.010046,0.013431,0.018884,0.004465,0.031668,0.035718,0.010084,0.386869,0.052020,0.057806,0.378009,0.010577,0.056948,3.237765,0.901158,0.598521,0.631097,0.375472,0.378652,0.261563,0.282227,0.262101,0.228087,0.202889,0.247757,0.266546,0.024191,0.003791,0.031393,0.015644,0.053145,0.008639,0.024129,0.008447,0.016186,0.014170,0.020829,0.006036,0.015658,false
0.055829,0.006003,2.948135,0.138125,0.206002,0.257086,0.011223,0.039583,-32.604074,2.385119,0.146613,0.251214,-0.099156,0.476267,0.170737,0.133676,-0.008033,0.109523,-0.047095,0.159031,-0.005365,0.016619,0.003665,0.037347,0.014297,0.079664,0.010980,0.033478,0.006923,0.005428,0.006617,0.016268,0.003874,0.034376,0.060606,0.009922,0.421955,0.073866,0.063728,0.319474,0.008244,0.039147,3.684891,0.620519,0.530114,0.400412,0.353890,0.514314,0.253322,0.234400,0.222865,0.192871,0.203411,0.173960,0.164376,0.021394,0.003528,0.041389,0.018051,0.054209,0.016264,0.031795,0.012613,0.005337,0.006415,0.017642,0.007393,0.013828,false
0.038808,0.006036,2.850653,0.145919,0.222724,0.188549,0.017541,0.034292,-32.417100,2.391145,-0.002385,0.182697,-0.360621,0.137901,0.136020,0.166070,0.057432,0.153853,0.031802,0.111042,0.024893,0.011780,0.006870,0.031044,0.015812,0.077750,0.005464,0.040637,0.002083,0.007156,0.011022,0.015758,0.006620,0.035181,0.036847,0.009914,0.531036,0.074703,0.069777,0.232556,0.020897,0.031442,4.395666,0.728558,0.467954,0.538821,0.598891,0.315019,0.259926,0.226883,0.221911,0.189694,0.156954,0.189118,0.149016,0.011349,0.010422,0.040976,0.018596,0.058587,0.004889,0.049092,0.003723,0.007088,0.010132,0.017349,0.008043,0.014199,false
0.045123,0.006047,2.849133,0.111762,0.169415,0.332962,0.011395,0.061417,-30.943130,1.398826,0.199498,-0.162510,-0.390332,0.353624,-0.093477,0.264951,-0.002950,0.075428,-0.019451,0.114747,-0.065947,0.010485,0.009952,0.024460,0.012485,0.069269,0.005236,0.030873,0.003282,0.004491,0.007570,0.008567,0.004237,0.028636,0.025999,0.009895,0.529128,0.052276,0.060509,0.227683,0.008359,0.027741,3.381106,0.864268,0.729137,0.639398,0.547201,0.516845,0.346934,0.285367,0.254318,0.269014,0.221541,0.206178,0.167347,0.011548,0.013047,0.036158,0.013567,0.050361,0.004422,0.039763,0.006554,0.004496,0.007123,0.006845,0.004570,0.013318,false
0.056280,0.005983,2.905843,0.169735,0.252956,0.199342,0.016574,0.020250,-34.785612,2.853151,0.356181,0.595665,0.162458,0.211125,0.101147,0.199144,0.045939,0.097524,0.057835,0.059774,0.023684,0.011744,0.002563,0.035367,0.022746,0.086628,0.006726,0.064624,0.001015,0.003597,0.009927,0.024813,0.002957,0.038780,0.047553,0.009871,0.473490,0.076521,0.061134,0.227095,0.020530,0.015245,3.518857,0.656162,0.378737,0.348496,0.322543,0.280688,0.203223,0.208398,0.195107,0.148675,0.165728,0.148633,0.109751,0.010928,0.003239,0.041933,0.020680,0.057526,0.007176,0.046987,0.000913,0.003321,0.006776,0.020863,0.002595,0.012684,false
0.036550,0.006073,2.840307,0.095389,0.155507,0.272118,0.015112,0.056042,-30.185745,1.383062,-0.165588,-0.215670,-0.317690,0.238197,0.117241,0.011050,-0.144537,0.107568,-0.125410,0.134435,-0.085539,0.012985,0.006515,0.012801,0.009587,0.073754,0.007681,0.024944,0.006092,0.007904,0.009790,0.006924,0.004518,0.028249,0.020879,0.009899,0.433803,0.035967,0.046874,0.272492,0.015465,0.033917,2.871012,0.826388,0.881528,0.553232,0.514979,0.478381,0.366738,0.430388,0.295285,0.329729,0.256995,0.242455,0.237671,0.022339,0.008935,0.012589,0.012318,0.055230,0.008233,0.018423,0.009128,0.013900,0.016894,0.006346,0.006399,0.013225,false
0.036779,0.005966,2.899849,0.121467,0.198431,0.225524,0.017739,0.046764,-32.181785,2.441172,0.141683,0.277274,-0.046519,0.095227,0.336603,0.274234,-0.004487,-0.051201,-0.006568,0.076847,0.005953,0.015665,0.006148,0.022991,0.026045,0.083184,0.007392,0.028070,0.001741,0.003002,0.007432,0.010934,0.005310,0.031441,0.025108,0.009869,0.470472,0.049856,0.053998,0.257551,0.020665,0.042919,3.214544,0.770517,0.746071,0.602829,0.542167,0.372127,0.313662,0.262011,0.289255,0.316278,0.187189,0.181924,0.174461,0.019603,0.010809,0.018818,0.030855,0.058535,0.006324,0.023192,0.002082,0.003046,0.007579,0.011359,0.009841,0.014375,false
0.042080,0.005944,2.907029,0.108462,0.167019,0.326288,0.015197,0.062972,-31.485649,2.239666,0.353368,0.021712,-0.082478,0.217977,0.050046,0.000682,0.024394,-0.078965,-0.050665,0.032225,-0.048198,0.020956,0.002850,0.015262,0.009493,0.085756,0.008690,0.021896,0.003661,0.004563,0.012865,0.022863,0.004250,0.032284,0.037087,0.009813,0.392571,0.040627,0.042459,0.333899,0.014184,0.058746,2.799390,0.760516,0.711499,0.624490,0.457490,0.470953,0.291622,0.316575,0.297496,0.288658,0.237247,0.234507,0.197950,0.024297,0.004907,0.011976,0.010151,0.062838,0.012509,0.016960,0.011895,0.005585,0.014602,0.018409,0.004977,0.016192,false
0.038169,0.005830,2.786156,0.100723,0.165596,0.300468,0.014181,0.053708,-30.643118,1.659452,-0.094880,-0.067503,-0.124840,0.252667,0.002153,0.156570,-0.148468,0.021905,-0.099433,0.142023,-0.056429,0.008197,0.005611,0.015178,0.011797,0.082707,0.006175,0.025562,0.004479,0.005462,0.007442,0.010773,0.002766,0.028067,0.020473,0.009528,0.578067,0.035276,0.055505,0.241198,0.015367,0.031899,3.221418,0.926620,0.929208,0.720503,0.519181,0.392758,0.437425,0.324858,0.327838,0.220804,0.279795,0.212880,0.249029,0.009479,0.006788,0.018117,0.015546,0.062042,0.004681,0.029493,0.006907,0.006164,0.007269,0.013696,0.003061,0.015710,false
0.033563,0.005952,2.957906,0.107918,0.180913,0.229477,0.014825,0.045417,-31.667015,2.379898,0.180712,0.061487,0.139366,0.120266,0.034093,0.079078,-0.119587,-0.088979,-0.142598,0.039083,-0.060914,0.014071,0.002630,0.026190,0.015880,0.087044,0.007678,0.021475,0.003242,0.006657,0.011752,0.027175,0.005478,0.035224,0.031074,0.009820,0.401136,0.042609,0.046772,0.354641,0.010700,0.058623,2.823351,0.709269,0.710614,0.720863,0.396130,0.357215,0.268639,0.314189,0.289428,0.243309,0.224058,0.246711,0.249221,0.015604,0.003132,0.030034,0.017349,0.061809,0.011504,0.021249,0.006492,0.011781,0.011431,0.034026,0.010803,0.015023,false
0.034764,0.005955,3.007225,0.126578,0.216457,0.131538,0.017958,0.025806,-33.460095,2.887988,0.340941,0.485791,-0.112450,0.304047,0.108666,0.245738,0.063252,0.146004,0.031248,0.122399,-0.003104,0.009204,0.004461,0.028390,0.015566,0.098635,0.011433,0.051180,0.000903,0.004255,0.012002,0.013351,0.008475,0.038336,0.030666,0.009867,0.311395,0.060175,0.051682,0.241793,0.020275,0.032120,3.239946,0.544315,0.459854,0.406408,0.374797,0.323048,0.253142,0.229586,0.222074,0.173476,0.143688,0.164750,0.142287,0.009613,0.009604,0.037190,0.017377,0.065580,0.014942,0.045021,0.001235,0.004404,0.013210,0.011817,0.011342,0.012616,false
0.065395,0.005993,2.985341,0.158915,0.228377,0.301217,0.020183,0.043222,-33.730912,2.633342,0.372671,0.308456,0.018784,0.169719,0.020272,0.132237,0.033376,0.041611,0.125691,0.031129,0.061636,0.010945,0.003789,0.026144,0.018118,0.079567,0.014536,0.053321,0.001769,0.008681,0.011759,0.014761,0.002762,0.037234,0.057075,0.009930,0.366624,0.079978,0.066813,0.317734,0.028787,0.041498,4.179852,0.682311,0.358281,0.440470,0.331861,0.317035,0.243167,0.256926,0.229248,0.195259,0.150336,0.210458,0.122463,0.012947,0.005499,0.034566,0.018966,0.059946,0.023776,0.050385,0.003189,0.014501,0.011332,0.013721,0.002670,0.016511,false
